month,department,claim_type,claim_status,claim_count,claim_amount,avg_processing_days,aging_0_30,aging_31_60,aging_61_90,aging_90_plus
2024-07,Oncology,Facility,Denied,5,13693.84,40.6,0,2,2,1
2024-07,Oncology,Facility,Paid,21,76212.78,26.6,19,2,0,0
2024-07,Oncology,Pharmacy,Submitted,3,705.4,6.8,3,0,0,0
2024-07,Oncology,Pharmacy,In Review,5,1050.72,26.9,2,2,1,0
2024-07,Oncology,Pharmacy,Approved,6,1260.58,20.5,5,1,0,0
2024-07,Oncology,Pharmacy,Denied,4,825.84,44.5,0,1,2,1
2024-07,Oncology,Pharmacy,Paid,17,4067.43,25.7,15,2,0,0
2024-07,Oncology,Lab,Submitted,3,448.47,6.5,3,0,0,0
2024-07,Oncology,Lab,In Review,4,614.5,27.2,2,2,0,0
2024-07,Oncology,Lab,Approved,5,805.56,20.2,4,1,0,0
2024-07,Oncology,Lab,Denied,3,372.32,39.5,0,1,1,1
2024-07,Oncology,Lab,Paid,14,2006.92,21.8,13,1,0,0
2024-07,Oncology,Imaging,Submitted,2,1561.18,6.9,2,0,0,0
2024-07,Oncology,Imaging,In Review,3,1947.69,23.4,2,1,0,0
2024-07,Oncology,Imaging,Approved,4,2786.07,17.3,3,1,0,0
2024-07,Oncology,Imaging,Denied,3,2459.07,44.3,0,1,1,1
2024-07,Oncology,Imaging,Paid,12,7679.06,22.4,11,1,0,0
2024-07,General Surgery,Professional,Submitted,6,3008.22,7.2,5,1,0,0
2024-07,General Surgery,Professional,In Review,9,4067.73,26.1,4,3,1,1
2024-07,General Surgery,Professional,Approved,11,4665.99,17.1,8,3,0,0
2024-07,General Surgery,Professional,Denied,8,4037.32,42.0,1,2,3,2
2024-07,General Surgery,Professional,Paid,30,15190.89,26.1,26,4,0,0
2024-07,General Surgery,Facility,Submitted,4,14160.28,7.1,4,0,0,0
2024-07,General Surgery,Facility,In Review,6,18008.57,23.5,3,2,1,0
2024-07,General Surgery,Facility,Approved,8,24031.47,21.2,6,2,0,0
2024-07,General Surgery,Facility,Denied,4,13314.1,48.5,0,1,2,1
2024-07,General Surgery,Facility,Paid,22,73570.76,26.3,19,3,0,0
2024-07,General Surgery,Pharmacy,Submitted,3,537.15,7.2,3,0,0,0
2024-07,General Surgery,Pharmacy,In Review,4,721.07,22.9,2,2,0,0
2024-07,General Surgery,Pharmacy,Approved,5,973.94,21.0,4,1,0,0
2024-07,General Surgery,Pharmacy,Denied,3,684.93,44.8,0,1,1,1
2024-07,General Surgery,Pharmacy,Paid,12,2252.16,26.5,11,1,0,0
2024-07,General Surgery,Lab,Submitted,3,418.18,7.1,3,0,0,0
2024-07,General Surgery,Lab,In Review,4,634.15,26.6,2,2,0,0
2024-07,General Surgery,Lab,Approved,5,681.34,20.3,4,1,0,0
2024-07,General Surgery,Lab,Denied,3,448.05,49.5,0,1,1,1
2024-07,General Surgery,Lab,Paid,13,1892.14,24.1,12,1,0,0
2024-07,General Surgery,Imaging,Submitted,3,2340.54,5.8,3,0,0,0
2024-07,General Surgery,Imaging,In Review,3,2416.97,27.5,2,1,0,0
2024-07,General Surgery,Imaging,Approved,4,3025.09,19.0,3,1,0,0
2024-07,General Surgery,Imaging,Denied,3,2360.19,42.0,0,1,1,1
2024-07,General Surgery,Imaging,Paid,11,8457.47,25.7,10,1,0,0
2024-07,Neurology,Professional,Submitted,8,3386.68,5.9,7,1,0,0
2024-07,Neurology,Professional,In Review,10,4159.53,28.6,4,3,2,1
2024-07,Neurology,Professional,Approved,14,5810.65,21.0,10,3,1,0
2024-07,Neurology,Professional,Denied,8,4072.66,48.3,1,2,3,2
2024-07,Neurology,Professional,Paid,35,14866.29,20.9,31,3,1,0
2024-07,Neurology,Facility,Submitted,6,19618.3,6.3,5,1,0,0
2024-07,Neurology,Facility,In Review,7,25188.66,24.8,3,3,1,0
2024-07,Neurology,Facility,Approved,10,33864.68,18.3,7,3,0,0
2024-07,Neurology,Facility,Denied,5,15448.0,42.2,0,2,2,1
2024-07,Neurology,Facility,Paid,26,91181.77,22.1,23,3,0,0
2024-07,Neurology,Pharmacy,Submitted,3,575.99,6.9,3,0,0,0
2024-07,Neurology,Pharmacy,In Review,5,1137.07,23.6,2,2,1,0
2024-07,Neurology,Pharmacy,Approved,7,1435.91,21.7,5,2,0,0
2024-07,Neurology,Pharmacy,Denied,4,949.67,40.4,0,1,2,1
2024-07,Neurology,Pharmacy,Paid,17,3860.89,23.0,15,2,0,0
2024-07,Neurology,Lab,Submitted,3,499.2,6.0,3,0,0,0
2024-07,Neurology,Lab,In Review,5,703.59,25.7,2,2,1,0
2024-07,Neurology,Lab,Approved,6,808.76,21.6,5,1,0,0
2024-07,Neurology,Lab,Denied,4,662.29,49.5,0,1,2,1
2024-07,Neurology,Lab,Paid,16,2286.37,25.7,14,2,0,0
2024-07,Neurology,Imaging,Submitted,3,2158.24,6.7,3,0,0,0
2024-07,Neurology,Imaging,In Review,3,2074.87,23.0,2,1,0,0
2024-07,Neurology,Imaging,Approved,4,2800.82,18.1,3,1,0,0
2024-07,Neurology,Imaging,Denied,3,2214.52,42.3,0,1,1,1
2024-07,Neurology,Imaging,Paid,12,7632.71,24.2,11,1,0,0
2024-08,Cardiology,Professional,Submitted,10,4875.67,6.8,9,1,0,0
2024-08,Cardiology,Professional,In Review,14,6739.1,24.2,5,5,3,1
2024-08,Cardiology,Professional,Approved,18,8310.89,20.4,13,4,1,0
2024-08,Cardiology,Professional,Denied,11,5722.48,43.9,1,3,4,3
2024-08,Cardiology,Professional,Paid,45,20133.5,21.4,39,5,1,0
2024-08,Cardiology,Facility,Submitted,8,27666.78,6.4,7,1,0,0
2024-08,Cardiology,Facility,In Review,10,35489.45,23.4,4,3,2,1
2024-08,Cardiology,Facility,Approved,14,49592.91,19.1,10,3,1,0
2024-08,Cardiology,Facility,Denied,8,23802.49,45.8,1,2,3,2
2024-08,Cardiology,Facility,Paid,34,113857.09,23.6,30,3,1,0
2024-08,Cardiology,Pharmacy,Submitted,5,1151.85,6.4,5,0,0,0
2024-08,Cardiology,Pharmacy,In Review,7,1443.7,23.6,3,3,1,0
2024-08,Cardiology,Pharmacy,Approved,9,1894.36,19.4,7,2,0,0
2024-08,Cardiology,Pharmacy,Denied,6,1415.3,47.8,1,2,2,1
2024-08,Cardiology,Pharmacy,Paid,24,5102.67,24.8,21,3,0,0
2024-08,Cardiology,Lab,Submitted,5,802.61,6.2,5,0,0,0
2024-08,Cardiology,Lab,In Review,6,961.02,25.7,3,2,1,0
2024-08,Cardiology,Lab,Approved,8,1027.91,17.4,6,2,0,0
2024-08,Cardiology,Lab,Denied,5,739.23,43.1,0,2,2,1
2024-08,Cardiology,Lab,Paid,22,2955.26,22.7,19,3,0,0
2024-08,Cardiology,Imaging,Submitted,4,3076.61,6.4,4,0,0,0
2024-08,Cardiology,Imaging,In Review,6,4568.08,23.4,3,2,1,0
2024-08,Cardiology,Imaging,Approved,6,3786.27,21.8,5,1,0,0
2024-08,Cardiology,Imaging,Denied,4,2817.45,41.5,0,1,2,1
2024-08,Cardiology,Imaging,Paid,20,13110.72,25.2,18,2,0,0
2024-08,Orthopedics,Professional,Submitted,10,4807.08,6.1,9,1,0,0
2024-08,Orthopedics,Professional,In Review,14,7657.71,27.4,5,5,3,1
2024-08,Orthopedics,Professional,Approved,20,9716.93,18.4,14,5,1,0
2024-08,Orthopedics,Professional,Denied,12,5760.98,41.2,2,3,4,3
2024-08,Orthopedics,Professional,Paid,48,23972.02,25.3,42,5,1,0
2024-08,Orthopedics,Facility,Submitted,7,21590.58,6.2,6,1,0,0
2024-08,Orthopedics,Facility,In Review,9,31428.04,25.3,4,3,1,1
2024-08,Orthopedics,Facility,Approved,12,35206.88,20.5,9,3,0,0
2024-08,Orthopedics,Facility,Denied,8,24366.79,49.5,1,2,3,2
2024-08,Orthopedics,Facility,Paid,29,82581.14,24.5,25,3,1,0
2024-08,Orthopedics,Pharmacy,Submitted,5,1067.03,6.3,5,0,0,0
2024-08,Orthopedics,Pharmacy,In Review,7,1540.26,29.1,3,3,1,0
2024-08,Orthopedics,Pharmacy,Approved,9,1974.04,20.0,7,2,0,0
2024-08,Orthopedics,Pharmacy,Denied,5,972.22,49.9,0,2,2,1
2024-08,Orthopedics,Pharmacy,Paid,21,4794.03,22.0,19,2,0,0
2024-08,Orthopedics,Lab,Submitted,4,661.29,6.8,4,0,0,0
2024-08,Orthopedics,Lab,In Review,6,920.42,26.8,3,2,1,0
2024-08,Orthopedics,Lab,Approved,7,942.14,20.7,5,2,0,0
2024-08,Orthopedics,Lab,Denied,5,687.42,48.8,0,2,2,1
2024-08,Orthopedics,Lab,Paid,19,2399.49,24.6,17,2,0,0
2024-08,Orthopedics,Imaging,Submitted,3,2164.66,6.2,3,0,0,0
2024-08,Orthopedics,Imaging,In Review,4,3055.55,26.5,2,2,0,0
2024-08,Orthopedics,Imaging,Approved,6,4425.29,19.6,5,1,0,0
2024-08,Orthopedics,Imaging,Denied,3,2349.26,41.5,0,1,1,1
2024-08,Orthopedics,Imaging,Paid,15,11906.75,25.4,13,2,0,0
2024-08,Pediatrics,Professional,Submitted,12,5115.9,6.5,10,2,0,0
2024-08,Pediatrics,Professional,In Review,19,9021.78,23.1,7,6,4,2
2024-08,Pediatrics,Professional,Approved,22,10841.21,20.5,15,5,2,0
2024-08,Pediatrics,Professional,Denied,13,5385.12,42.2,2,4,4,3
2024-08,Pediatrics,Professional,Paid,56,27218.25,21.8,49,6,1,0
2024-08,Pediatrics,Facility,Submitted,10,36516.96,7.2,9,1,0,0
2024-08,Pediatrics,Facility,In Review,12,32978.8,25.1,5,4,2,1
2024-08,Pediatrics,Facility,Approved,17,47215.96,19.0,12,4,1,0
2024-08,Pediatrics,Facility,Denied,10,29305.72,46.9,1,3,3,3
2024-08,Pediatrics,Facility,Paid,45,145533.34,26.4,39,5,1,0
2024-08,Pediatrics,Pharmacy,Submitted,5,1013.29,6.8,5,0,0,0
2024-08,Pediatrics,Pharmacy,In Review,8,1465.32,29.1,3,3,1,1
2024-08,Pediatrics,Pharmacy,Approved,10,2011.15,20.2,7,3,0,0
2024-08,Pediatrics,Pharmacy,Denied,7,1541.75,49.6,1,2,3,1
2024-08,Pediatrics,Pharmacy,Paid,25,5437.13,25.9,22,3,0,0
2024-08,Pediatrics,Lab,Submitted,5,830.43,6.0,5,0,0,0
2024-08,Pediatrics,Lab,In Review,7,1128.69,28.7,3,3,1,0
2024-08,Pediatrics,Lab,Approved,10,1617.41,17.5,7,3,0,0
2024-08,Pediatrics,Lab,Denied,6,851.25,46.3,1,2,2,1
2024-08,Pediatrics,Lab,Paid,24,3807.47,24.4,21,3,0,0
2024-08,Pediatrics,Imaging,Submitted,4,2607.83,6.4,4,0,0,0
2024-08,Pediatrics,Imaging,In Review,6,4569.94,24.9,3,2,1,0
2024-08,Pediatrics,Imaging,Approved,9,5644.09,18.1,7,2,0,0
2024-08,Pediatrics,Imaging,Denied,5,3390.12,41.7,0,2,2,1
2024-08,Pediatrics,Imaging,Paid,21,13826.42,24.7,19,2,0,0
2024-08,Radiology,Professional,Submitted,10,5070.56,6.6,9,1,0,0
2024-08,Radiology,Professional,In Review,15,6661.96,28.9,6,5,3,1
2024-08,Radiology,Professional,Approved,19,8537.13,21.5,13,4,2,0
2024-08,Radiology,Professional,Denied,12,5956.9,48.9,2,3,4,3
2024-08,Radiology,Professional,Paid,46,24316.79,25.0,40,5,1,0
2024-08,Radiology,Facility,Submitted,7,19744.3,7.2,6,1,0,0
2024-08,Radiology,Facility,In Review,10,29690.61,27.4,4,3,2,1
2024-08,Radiology,Facility,Approved,15,43115.07,21.1,11,3,1,0
2024-08,Radiology,Facility,Denied,9,31810.67,40.3,1,3,3,2
2024-08,Radiology,Facility,Paid,33,109939.86,22.0,29,4,0,0
2024-08,Radiology,Pharmacy,Submitted,5,1138.18,7.2,5,0,0,0
2024-08,Radiology,Pharmacy,In Review,8,1911.01,28.7,3,3,1,1
2024-08,Radiology,Pharmacy,Approved,10,2035.96,21.5,7,3,0,0
2024-08,Radiology,Pharmacy,Denied,6,1438.73,47.6,1,2,2,1
2024-08,Radiology,Pharmacy,Paid,24,5712.77,26.6,21,3,0,0
2024-08,Radiology,Lab,Submitted,5,738.31,7.2,5,0,0,0
2024-08,Radiology,Lab,In Review,6,964.99,23.4,3,2,1,0
2024-08,Radiology,Lab,Approved,8,1033.09,19.5,6,2,0,0
2024-08,Radiology,Lab,Denied,5,823.33,45.4,0,2,2,1
2024-08,Radiology,Lab,Paid,24,3248.29,21.3,21,3,0,0
2024-08,Radiology,Imaging,Submitted,4,2919.3,7.0,4,0,0,0
2024-08,Radiology,Imaging,In Review,6,4433.92,29.1,3,2,1,0
2024-08,Radiology,Imaging,Approved,8,6065.64,19.0,6,2,0,0
2024-08,Radiology,Imaging,Denied,4,2656.17,47.5,0,1,2,1
2024-08,Radiology,Imaging,Paid,20,13670.02,24.7,18,2,0,0
2024-08,Oncology,Professional,Submitted,6,3266.56,6.4,5,1,0,0
2024-08,Oncology,Professional,In Review,9,4303.29,25.5,4,3,1,1
2024-08,Oncology,Professional,Approved,13,7105.08,20.1,9,3,1,0
2024-08,Oncology,Professional,Denied,8,3684.29,45.4,1,2,3,2
2024-08,Oncology,Professional,Paid,31,12652.88,26.1,27,4,0,0
2024-08,Oncology,Facility,Submitted,5,14000.8,7.1,5,0,0,0
2024-08,Oncology,Facility,In Review,6,18685.18,28.3,3,2,1,0
2024-08,Oncology,Facility,Approved,9,32525.16,18.3,7,2,0,0
2024-08,Oncology,Facility,Denied,6,21953.27,45.2,1,2,2,1
2024-08,Oncology,Facility,Paid,24,74339.94,25.4,21,3,0,0
2024-08,Oncology,Pharmacy,Submitted,4,949.85,6.7,4,0,0,0
2024-08,Oncology,Pharmacy,In Review,5,988.46,27.5,2,2,1,0
2024-08,Oncology,Pharmacy,Approved,7,1534.53,18.4,5,2,0,0
2024-08,Oncology,Pharmacy,Denied,4,904.5,49.4,0,1,2,1
2024-08,Oncology,Pharmacy,Paid,16,2984.52,23.5,14,2,0,0
2024-08,Oncology,Lab,Submitted,3,425.12,6.6,3,0,0,0
2024-08,Oncology,Lab,In Review,4,571.15,29.2,2,2,0,0
2024-08,Oncology,Lab,Approved,5,618.17,18.4,4,1,0,0
2024-08,Oncology,Lab,Denied,3,498.82,41.6,0,1,1,1
2024-08,Oncology,Lab,Paid,13,1645.74,24.4,12,1,0,0
2024-08,Oncology,Imaging,Submitted,3,2444.84,6.0,3,0,0,0
2024-08,Oncology,Imaging,In Review,3,1902.12,25.2,2,1,0,0
2024-08,Oncology,Imaging,Approved,4,2676.57,21.9,3,1,0,0
2024-08,Oncology,Imaging,Denied,2,1595.07,40.2,0,1,1,0
2024-08,Oncology,Imaging,Paid,11,7806.24,26.5,10,1,0,0
2024-08,General Surgery,Professional,Submitted,6,3094.89,6.9,5,1,0,0
2024-08,General Surgery,Professional,In Review,9,3705.86,24.7,4,3,1,1
2024-08,General Surgery,Professional,Approved,11,5439.76,20.1,8,3,0,0
2024-08,General Surgery,Professional,Denied,6,2672.79,49.5,1,2,2,1
2024-08,General Surgery,Professional,Paid,29,12361.79,26.5,25,3,1,0
2024-08,General Surgery,Facility,Submitted,4,12405.02,6.9,4,0,0,0
2024-08,General Surgery,Facility,In Review,6,19653.57,27.5,3,2,1,0
2024-08,General Surgery,Facility,Approved,8,29011.77,19.0,6,2,0,0
2024-08,General Surgery,Facility,Denied,5,16952.87,45.9,0,2,2,1
2024-08,General Surgery,Facility,Paid,21,70218.8,26.3,19,2,0,0
2024-08,General Surgery,Pharmacy,Submitted,3,584.34,6.4,3,0,0,0
2024-08,General Surgery,Pharmacy,In Review,4,725.14,27.9,2,2,0,0
2024-08,General Surgery,Pharmacy,Approved,5,981.52,18.5,4,1,0,0
2024-08,General Surgery,Pharmacy,Denied,3,599.38,45.8,0,1,1,1
2024-08,General Surgery,Pharmacy,Paid,15,2919.15,22.3,13,2,0,0
2024-08,General Surgery,Lab,Submitted,2,291.12,6.6,2,0,0,0
2024-08,General Surgery,Lab,In Review,4,647.1,27.0,2,2,0,0
2024-08,General Surgery,Lab,Approved,5,805.77,18.3,4,1,0,0
2024-08,General Surgery,Lab,Denied,3,414.74,43.5,0,1,1,1
2024-08,General Surgery,Lab,Paid,13,1733.74,22.4,12,1,0,0
2024-08,General Surgery,Imaging,Submitted,2,1521.27,7.3,2,0,0,0
2024-08,General Surgery,Imaging,In Review,3,2090.57,29.1,2,1,0,0
2024-08,General Surgery,Imaging,Approved,4,2959.73,19.8,3,1,0,0
2024-08,General Surgery,Imaging,Denied,2,1609.94,46.1,0,1,1,0
2024-08,General Surgery,Imaging,Paid,10,7285.32,23.4,9,1,0,0
2024-08,Neurology,Professional,Submitted,8,3851.02,5.8,7,1,0,0
2024-08,Neurology,Professional,In Review,10,5417.19,25.4,4,3,2,1
2024-08,Neurology,Professional,Approved,13,6472.06,21.1,9,3,1,0
2024-08,Neurology,Professional,Denied,8,4243.26,40.6,1,2,3,2
2024-08,Neurology,Professional,Paid,38,20450.26,24.1,33,4,1,0
2024-08,Neurology,Facility,Submitted,5,15750.15,6.1,5,0,0,0
2024-08,Neurology,Facility,In Review,7,25631.67,24.7,3,3,1,0
2024-08,Neurology,Facility,Approved,10,30082.4,19.0,7,3,0,0
2024-08,Neurology,Facility,Denied,6,18249.87,46.2,1,2,2,1
2024-08,Neurology,Facility,Paid,28,87681.7,26.7,25,3,0,0
2024-08,Neurology,Pharmacy,Submitted,4,773.75,5.9,4,0,0,0
2024-08,Neurology,Pharmacy,In Review,6,1287.96,25.6,3,2,1,0
2024-08,Neurology,Pharmacy,Approved,7,1386.47,21.0,5,2,0,0
2024-08,Neurology,Pharmacy,Denied,4,946.06,42.2,0,1,2,1
2024-08,Neurology,Pharmacy,Paid,16,3559.68,22.1,14,2,0,0
2024-08,Neurology,Lab,Submitted,3,399.88,6.1,3,0,0,0
2024-08,Neurology,Lab,In Review,5,748.46,28.6,2,2,1,0
2024-08,Neurology,Lab,Approved,6,981.03,19.7,5,1,0,0
2024-08,Neurology,Lab,Denied,4,557.88,40.0,0,1,2,1
2024-08,Neurology,Lab,Paid,17,2830.76,23.2,15,2,0,0
2024-08,Neurology,Imaging,Submitted,3,1936.24,5.9,3,0,0,0
2024-08,Neurology,Imaging,In Review,4,2493.19,25.5,2,2,0,0
2024-08,Neurology,Imaging,Approved,5,3848.97,21.2,4,1,0,0
2024-08,Neurology,Imaging,Denied,3,1965.92,47.6,0,1,1,1
2024-08,Neurology,Imaging,Paid,13,10088.64,24.4,12,1,0,0
2024-09,Cardiology,Professional,Submitted,10,5271.61,7.3,9,1,0,0
2024-09,Cardiology,Professional,In Review,15,8203.41,29.2,6,5,3,1
2024-09,Cardiology,Professional,Approved,18,9239.3,19.1,13,4,1,0
2024-09,Cardiology,Professional,Denied,12,5167.24,50.4,2,3,4,3
2024-09,Cardiology,Professional,Paid,52,23214.61,23.5,45,6,1,0
2024-09,Cardiology,Facility,Submitted,8,28869.36,6.3,7,1,0,0
2024-09,Cardiology,Facility,In Review,11,36184.27,25.8,4,4,2,1
2024-09,Cardiology,Facility,Approved,14,39500.71,18.3,10,3,1,0
2024-09,Cardiology,Facility,Denied,8,28786.73,43.6,1,2,3,2
2024-09,Cardiology,Facility,Paid,34,116727.02,26.9,30,3,1,0
2024-09,Cardiology,Pharmacy,Submitted,5,1109.27,6.5,5,0,0,0
2024-09,Cardiology,Pharmacy,In Review,7,1371.97,23.3,3,3,1,0
2024-09,Cardiology,Pharmacy,Approved,9,2006.12,19.4,7,2,0,0
2024-09,Cardiology,Pharmacy,Denied,5,1038.66,48.0,0,2,2,1
2024-09,Cardiology,Pharmacy,Paid,22,4885.77,25.3,19,3,0,0
2024-09,Cardiology,Lab,Submitted,5,810.85,6.3,5,0,0,0
2024-09,Cardiology,Lab,In Review,6,819.97,24.6,3,2,1,0
2024-09,Cardiology,Lab,Approved,8,1305.72,21.6,6,2,0,0
2024-09,Cardiology,Lab,Denied,5,709.47,40.2,0,2,2,1
2024-09,Cardiology,Lab,Paid,21,2646.14,26.8,19,2,0,0
2024-09,Cardiology,Imaging,Submitted,4,3052.25,6.7,4,0,0,0
2024-09,Cardiology,Imaging,In Review,6,4288.45,24.5,3,2,1,0
2024-09,Cardiology,Imaging,Approved,8,5034.72,20.3,6,2,0,0
2024-09,Cardiology,Imaging,Denied,4,3039.79,48.8,0,1,2,1
2024-09,Cardiology,Imaging,Paid,18,12572.24,25.6,16,2,0,0
2024-09,Orthopedics,Professional,Submitted,10,5047.45,6.4,9,1,0,0
2024-09,Orthopedics,Professional,In Review,14,6741.49,27.3,5,5,3,1
2024-09,Orthopedics,Professional,Approved,16,6581.36,17.7,11,4,1,0
2024-09,Orthopedics,Professional,Denied,11,5886.11,48.6,1,3,4,3
2024-09,Orthopedics,Professional,Paid,42,20313.97,26.0,37,4,1,0
2024-09,Orthopedics,Facility,Submitted,7,25058.04,6.1,6,1,0,0
2024-09,Orthopedics,Facility,In Review,9,32264.71,26.4,4,3,1,1
2024-09,Orthopedics,Facility,Approved,13,42269.64,22.2,9,3,1,0
2024-09,Orthopedics,Facility,Denied,7,24126.7,43.4,1,2,3,1
2024-09,Orthopedics,Facility,Paid,31,96876.74,24.6,27,4,0,0
2024-09,Orthopedics,Pharmacy,Submitted,4,874.19,6.7,4,0,0,0
2024-09,Orthopedics,Pharmacy,In Review,7,1618.35,25.9,3,3,1,0
2024-09,Orthopedics,Pharmacy,Approved,8,1678.33,20.2,6,2,0,0
2024-09,Orthopedics,Pharmacy,Denied,5,990.98,41.7,0,2,2,1
2024-09,Orthopedics,Pharmacy,Paid,21,5036.25,24.8,19,2,0,0
2024-09,Orthopedics,Lab,Submitted,4,609.42,6.5,4,0,0,0
2024-09,Orthopedics,Lab,In Review,6,922.57,23.7,3,2,1,0
2024-09,Orthopedics,Lab,Approved,7,1029.41,21.1,5,2,0,0
2024-09,Orthopedics,Lab,Denied,5,789.33,45.3,0,2,2,1
2024-09,Orthopedics,Lab,Paid,18,2679.11,26.2,16,2,0,0
2024-09,Orthopedics,Imaging,Submitted,4,2611.27,7.0,4,0,0,0
2024-09,Orthopedics,Imaging,In Review,6,4554.6,27.7,3,2,1,0
2024-09,Orthopedics,Imaging,Approved,7,5247.11,18.9,5,2,0,0
2024-09,Orthopedics,Imaging,Denied,4,3163.15,50.1,0,1,2,1
2024-09,Orthopedics,Imaging,Paid,19,12998.38,21.9,17,2,0,0
2024-09,Pediatrics,Professional,Submitted,13,6531.68,7.4,11,2,0,0
2024-09,Pediatrics,Professional,In Review,17,8286.0,28.3,6,6,3,2
2024-09,Pediatrics,Professional,Approved,21,11483.41,20.3,15,5,1,0
2024-09,Pediatrics,Professional,Denied,12,4939.46,49.4,2,3,4,3
2024-09,Pediatrics,Professional,Paid,60,31072.95,25.9,52,7,1,0
2024-09,Pediatrics,Facility,Submitted,9,32580.28,6.1,8,1,0,0
2024-09,Pediatrics,Facility,In Review,13,39201.24,25.4,5,5,2,1
2024-09,Pediatrics,Facility,Approved,16,56786.73,17.6,11,4,1,0
2024-09,Pediatrics,Facility,Denied,10,33728.46,41.0,1,3,3,3
2024-09,Pediatrics,Facility,Paid,44,159465.97,21.9,38,5,1,0
2024-09,Pediatrics,Pharmacy,Submitted,6,1145.79,6.0,5,1,0,0
2024-09,Pediatrics,Pharmacy,In Review,9,2112.62,27.5,4,3,1,1
2024-09,Pediatrics,Pharmacy,Approved,10,2364.12,20.6,7,3,0,0
2024-09,Pediatrics,Pharmacy,Denied,6,1389.91,46.9,1,2,2,1
2024-09,Pediatrics,Pharmacy,Paid,27,5482.42,24.3,24,3,0,0
2024-09,Pediatrics,Lab,Submitted,5,713.72,7.1,5,0,0,0
2024-09,Pediatrics,Lab,In Review,7,870.53,25.1,3,3,1,0
2024-09,Pediatrics,Lab,Approved,9,1419.94,19.6,7,2,0,0
2024-09,Pediatrics,Lab,Denied,6,951.09,40.0,1,2,2,1
2024-09,Pediatrics,Lab,Paid,23,3662.12,24.6,20,3,0,0
2024-09,Pediatrics,Imaging,Submitted,5,4077.32,5.9,5,0,0,0
2024-09,Pediatrics,Imaging,In Review,7,5355.65,24.6,3,3,1,0
2024-09,Pediatrics,Imaging,Approved,9,6293.77,21.7,7,2,0,0
2024-09,Pediatrics,Imaging,Denied,5,3628.89,41.5,0,2,2,1
2024-09,Pediatrics,Imaging,Paid,24,17573.74,21.4,21,3,0,0
2024-09,Radiology,Professional,Submitted,11,4744.51,6.8,10,1,0,0
2024-09,Radiology,Professional,In Review,15,6723.43,26.9,6,5,3,1
2024-09,Radiology,Professional,Approved,18,9796.85,21.6,13,4,1,0
2024-09,Radiology,Professional,Denied,11,5325.64,45.3,1,3,4,3
2024-09,Radiology,Professional,Paid,54,25095.97,24.6,47,6,1,0
2024-09,Radiology,Facility,Submitted,8,25987.73,6.0,7,1,0,0
2024-09,Radiology,Facility,In Review,12,36852.67,29.5,5,4,2,1
2024-09,Radiology,Facility,Approved,15,42761.1,21.5,11,3,1,0
2024-09,Radiology,Facility,Denied,10,33870.65,47.9,1,3,3,3
2024-09,Radiology,Facility,Paid,39,130118.48,21.6,34,4,1,0
2024-09,Radiology,Pharmacy,Submitted,6,1350.43,6.2,5,1,0,0
2024-09,Radiology,Pharmacy,In Review,7,1667.97,24.0,3,3,1,0
2024-09,Radiology,Pharmacy,Approved,9,1710.05,17.5,7,2,0,0
2024-09,Radiology,Pharmacy,Denied,5,1199.37,43.5,0,2,2,1
2024-09,Radiology,Pharmacy,Paid,24,5411.85,24.6,21,3,0,0
2024-09,Radiology,Lab,Submitted,5,748.61,6.9,5,0,0,0
2024-09,Radiology,Lab,In Review,7,1079.0,28.3,3,3,1,0
2024-09,Radiology,Lab,Approved,8,1221.83,21.0,6,2,0,0
2024-09,Radiology,Lab,Denied,5,806.47,43.1,0,2,2,1
2024-09,Radiology,Lab,Paid,22,3541.31,22.8,19,3,0,0
2024-09,Radiology,Imaging,Submitted,4,3223.93,6.6,4,0,0,0
2024-09,Radiology,Imaging,In Review,6,4701.07,27.3,3,2,1,0
2024-09,Radiology,Imaging,Approved,8,6282.73,19.4,6,2,0,0
2024-09,Radiology,Imaging,Denied,5,3626.54,40.1,0,2,2,1
2024-09,Radiology,Imaging,Paid,18,13433.28,22.3,16,2,0,0
2024-09,Oncology,Professional,Submitted,7,3394.66,5.8,6,1,0,0
2024-09,Oncology,Professional,In Review,11,5061.29,24.2,4,4,2,1
2024-09,Oncology,Professional,Approved,13,6214.12,20.5,9,3,1,0
2024-09,Oncology,Professional,Denied,8,3314.14,49.3,1,2,3,2
2024-09,Oncology,Professional,Paid,34,14248.93,25.9,30,3,1,0
2024-09,Oncology,Facility,Submitted,5,15649.19,6.5,5,0,0,0
2024-09,Oncology,Facility,In Review,7,19379.99,25.2,3,3,1,0
2024-09,Oncology,Facility,Approved,10,33557.05,19.5,7,3,0,0
2024-09,Oncology,Facility,Denied,5,17177.0,42.6,0,2,2,1
2024-09,Oncology,Facility,Paid,23,65971.69,25.6,20,3,0,0
2024-09,Oncology,Pharmacy,Submitted,3,557.24,6.8,3,0,0,0
2024-09,Oncology,Pharmacy,In Review,5,1108.59,24.4,2,2,1,0
2024-09,Oncology,Pharmacy,Approved,6,1424.84,20.3,5,1,0,0
2024-09,Oncology,Pharmacy,Denied,4,885.25,43.5,0,1,2,1
2024-09,Oncology,Pharmacy,Paid,15,2963.21,26.6,13,2,0,0
2024-09,Oncology,Lab,Submitted,3,436.13,6.6,3,0,0,0
2024-09,Oncology,Lab,In Review,4,603.86,24.0,2,2,0,0
2024-09,Oncology,Lab,Approved,5,672.87,19.4,4,1,0,0
